jday,ms,timeStamp,,ts_local,sensq,latq,solq,terrq,pptn,evap,u,v,fw,netq,pptn_mmhr
2449862,56250439,24/05/1995 15:37,2415018,24/05/1995 19:43,-4,-106,0,-58.673676,1.1E-10,-2.7E-08,-0.009,-0.0030,-3E-08,-168,0.0004
2449862,59850879,24/05/1995 16:37,2415018,24/05/1995 20:43,-3,-107,0,-52.613857,0.0E+00,-1.9E-08,-0.009,-0.0051,-2E-08,-163,0.0000
2449862,63450000,24/05/1995 17:37,2415018,24/05/1995 21:43,-3,-101,0,-60.713818,0.0E+00,-1.8E-08,-0.010,-0.0036,-2E-08,-165,0.0000
2449862,67050439,24/05/1995 18:37,2415018,24/05/1995 22:43,-3,-91,0,-63.21089,0.0E+00,-1.5E-08,-0.008,-0.0037,-1E-08,-157,0.0000
2449862,70650879,24/05/1995 19:37,2415018,24/05/1995 23:43,-3,-88,0,-66.79324,0.0E+00,-1.2E-08,-0.006,-0.0061,-1E-08,-158,0.0000
2449862,74250000,24/05/1995 20:37,2415018,25/05/1995 00:43,-4,-85,0,-70.98893,0.0E+00,-4.9E-09,-0.003,-0.0061,-5E-09,-160,0.0000
2449862,77850439,24/05/1995 21:37,2415018,25/05/1995 01:43,-5,-99,0,-71.26703,0.0E+00,-1.6E-09,-0.005,-0.0085,-2E-09,-175,0.0000
2449862,81450879,24/05/1995 22:37,2415018,25/05/1995 02:43,-5,-107,0,-74.060524,0.0E+00,-3.2E-10,-0.005,-0.0091,-3E-10,-187,0.0000
2449862,85050000,24/05/1995 23:37,2415018,25/05/1995 03:43,-6,-106,0,-74.86925,0.0E+00,3.3E-10,-0.007,-0.0087,3E-10,-187,0.0000
2449863,2250439,25/05/1995 00:37,2415018,25/05/1995 04:43,-7,-116,0,-76.83518,0.0E+00,8.7E-10,-0.011,-0.0090,9E-10,-200,0.0000
2449863,5850879,25/05/1995 01:37,2415018,25/05/1995 05:43,-7,-118,38,-78.3045,0.0E+00,1.5E-09,-0.012,-0.0083,2E-09,-164,0.0000
2449863,9450000,25/05/1995 02:37,2415018,25/05/1995 06:43,-4,-110,240,-75.23428,0.0E+00,1.5E-09,-0.010,-0.0087,1E-09,51,0.0000
2449863,13050439,25/05/1995 03:37,2415018,25/05/1995 07:43,-3,-106,458,-75.179245,0.0E+00,1.6E-09,-0.008,-0.0075,2E-09,273,0.0000
2449863,16650879,25/05/1995 04:37,2415018,25/05/1995 08:43,-2,-95,660,-73.44008,0.0E+00,9.1E-10,-0.008,-0.0029,9E-10,490,0.0000
2449863,20250000,25/05/1995 05:37,2415018,25/05/1995 09:43,-5,-103,821,-70.249146,0.0E+00,-1.5E-09,-0.011,-0.0016,-2E-09,643,0.0000
2449863,23850439,25/05/1995 06:37,2415018,25/05/1995 10:43,-5,-88,945,-64.495834,0.0E+00,-1.1E-08,-0.007,0.0007,-1E-08,788,0.0000
2449863,27450879,25/05/1995 07:37,2415018,25/05/1995 11:43,-6,-89,1007,-60.327137,0.0E+00,-2.2E-08,-0.006,-0.0026,-2E-08,852,0.0000
2449863,31050000,25/05/1995 08:37,2415018,25/05/1995 12:43,-7,-98,984,-64.55403,0.0E+00,-3.2E-08,-0.005,-0.0050,-3E-08,814,0.0000
2449863,34650439,25/05/1995 09:37,2415018,25/05/1995 13:43,-8,-110,894,-65.667305,0.0E+00,-4.5E-08,-0.007,-0.0044,-4E-08,711,0.0000
2449863,38250879,25/05/1995 10:37,2415018,25/05/1995 14:43,-7,-117,769,-70.313095,0.0E+00,-5.5E-08,-0.009,-0.0061,-5E-08,574,0.0000
2449863,41850000,25/05/1995 11:37,2415018,25/05/1995 15:43,-6,-110,580,-71.60677,0.0E+00,-6.3E-08,-0.008,-0.0049,-6E-08,392,0.0000
2449863,45450439,25/05/1995 12:37,2415018,25/05/1995 16:43,-5,-105,341,-73.36702,2.1E-10,-6.1E-08,-0.008,-0.0054,-6E-08,158,0.0008
2449863,49050879,25/05/1995 13:37,2415018,25/05/1995 17:43,-5,-109,124,-74.77846,0.0E+00,-5.3E-08,-0.008,-0.0081,-5E-08,-65,0.0000
2449863,52650000,25/05/1995 14:37,2415018,25/05/1995 18:43,-6,-117,3,-74.339775,0.0E+00,-5.4E-08,-0.010,-0.0080,-5E-08,-194,0.0000
2449863,56250439,25/05/1995 15:37,2415018,25/05/1995 19:43,-5,-115,0,-73.364944,0.0E+00,-4.7E-08,-0.011,-0.0050,-5E-08,-194,0.0000
2449863,59850879,25/05/1995 16:37,2415018,25/05/1995 20:43,-4,-96,0,-72.113846,0.0E+00,-4.2E-08,-0.008,-0.0025,-4E-08,-172,0.0000
2449863,63450000,25/05/1995 17:37,2415018,25/05/1995 21:43,-4,-97,0,-70.9084,0.0E+00,-4.4E-08,-0.007,-0.0038,-4E-08,-172,0.0000
2449863,67050439,25/05/1995 18:37,2415018,25/05/1995 22:43,-4,-90,0,-75.33679,0.0E+00,-3.8E-08,-0.006,-0.0030,-4E-08,-169,0.0000
2449863,70650879,25/05/1995 19:37,2415018,25/05/1995 23:43,-3,-71,0,-79.10989,0.0E+00,-2.3E-08,-0.002,-0.0021,-2E-08,-154,0.0000
2449863,74250000,25/05/1995 20:37,2415018,26/05/1995 00:43,-4,-75,0,-78.80234,0.0E+00,-1.3E-08,-0.003,-0.0026,-1E-08,-158,0.0000
2449863,77850439,25/05/1995 21:37,2415018,26/05/1995 01:43,-6,-93,0,-77.2112,0.0E+00,-4.1E-09,-0.004,-0.0059,-4E-09,-177,0.0000
2449863,81450879,25/05/1995 22:37,2415018,26/05/1995 02:43,-8,-111,0,-73.57704,0.0E+00,-1.4E-09,-0.008,-0.0075,-1E-09,-193,0.0000
2449863,85050000,25/05/1995 23:37,2415018,26/05/1995 03:43,-8,-119,0,-73.85475,0.0E+00,-6.8E-10,-0.007,-0.0090,-7E-10,-200,0.0000
2449864,2250439,26/05/1995 00:37,2415018,26/05/1995 04:43,-8,-119,0,-82.65347,0.0E+00,-2.5E-10,-0.007,-0.0074,-3E-10,-209,0.0000
2449864,5850879,26/05/1995 01:37,2415018,26/05/1995 05:43,-6,-90,57,-79.897095,0.0E+00,4.9E-12,-0.003,-0.0039,5E-12,-120,0.0000
2449864,9450000,26/05/1995 02:37,2415018,26/05/1995 06:43,-7,-103,181,-80.110435,0.0E+00,3.4E-10,-0.006,-0.0038,3E-10,-9,0.0000
2449864,13050439,26/05/1995 03:37,2415018,26/05/1995 07:43,-6,-103,439,-82.57579,0.0E+00,6.0E-10,-0.004,-0.0048,6E-10,248,0.0000
2449864,16650879,26/05/1995 04:37,2415018,26/05/1995 08:43,-6,-106,637,-80.83173,0.0E+00,8.3E-11,-0.002,-0.0069,8E-11,444,0.0000
2449864,20250000,26/05/1995 05:37,2415018,26/05/1995 09:43,-9,-121,821,-77.75177,0.0E+00,-3.0E-09,-0.003,-0.0093,-3E-09,613,0.0000
2449864,23850439,26/05/1995 06:37,2415018,26/05/1995 10:43,-8,-128,937,-74.571335,0.0E+00,-1.3E-08,-0.003,-0.0097,-1E-08,727,0.0000
2449864,27450879,26/05/1995 07:37,2415018,26/05/1995 11:43,-9,-134,987,-74.08583,0.0E+00,-2.5E-08,-0.007,-0.0093,-2E-08,770,0.0000
2449864,31050000,26/05/1995 08:37,2415018,26/05/1995 12:43,-10,-153,977,-73.24543,0.0E+00,-3.7E-08,-0.007,-0.0145,-4E-08,740,0.0000
2449864,34650439,26/05/1995 09:37,2415018,26/05/1995 13:43,-10,-169,894,-74.384254,0.0E+00,-4.7E-08,-0.007,-0.0192,-5E-08,641,0.0000
2449864,38250879,26/05/1995 10:37,2415018,26/05/1995 14:43,-10,-165,747,-76.65964,0.0E+00,-5.6E-08,-0.007,-0.0177,-6E-08,495,0.0000
2449864,41850000,26/05/1995 11:37,2415018,26/05/1995 15:43,-8,-167,523,-75.97753,0.0E+00,-6.1E-08,-0.008,-0.0199,-6E-08,273,0.0000
2449864,45450439,26/05/1995 12:37,2415018,26/05/1995 16:43,-7,-158,306,-78.86909,0.0E+00,-6.5E-08,-0.006,-0.0169,-6E-08,61,0.0000
2449864,49050879,26/05/1995 13:37,2415018,26/05/1995 17:43,-5,-147,98,-82.4099,0.0E+00,-6.5E-08,-0.008,-0.0138,-6E-08,-137,0.0000
2449864,52650000,26/05/1995 14:37,2415018,26/05/1995 18:43,-7,-142,2,-84.36593,0.0E+00,-6.3E-08,-0.012,-0.0087,-6E-08,-231,0.0000
2449864,56250439,26/05/1995 15:37,2415018,26/05/1995 19:43,-7,-132,0,-84.890396,0.0E+00,-5.8E-08,-0.012,-0.0055,-6E-08,-224,0.0000
2449864,59850879,26/05/1995 16:37,2415018,26/05/1995 20:43,-6,-128,0,-85.82307,0.0E+00,-5.2E-08,-0.008,-0.0075,-5E-08,-220,0.0000
2449864,63450000,26/05/1995 17:37,2415018,26/05/1995 21:43,-5,-108,0,-87.41019,0.0E+00,-4.4E-08,-0.006,-0.0041,-4E-08,-201,0.0000
2449864,67050439,26/05/1995 18:37,2415018,26/05/1995 22:43,-5,-107,0,-91.68747,0.0E+00,-3.4E-08,-0.004,-0.0051,-3E-08,-204,0.0000
2449864,70650879,26/05/1995 19:37,2415018,26/05/1995 23:43,-5,-94,0,-91.44488,0.0E+00,-2.2E-08,-0.002,-0.0038,-2E-08,-190,0.0000
2449864,74250000,26/05/1995 20:37,2415018,27/05/1995 00:43,-5,-83,0,-93.62253,0.0E+00,-1.1E-08,-0.001,-0.0024,-1E-08,-182,0.0000
2449864,77850439,26/05/1995 21:37,2415018,27/05/1995 01:43,-6,-99,0,-94.0745,0.0E+00,-2.4E-09,0.000,-0.0048,-2E-09,-199,0.0000
2449864,81450879,26/05/1995 22:37,2415018,27/05/1995 02:43,-8,-118,0,-94.52538,0.0E+00,-3.5E-10,0.002,-0.0079,-4E-10,-221,0.0000
2449864,85050000,26/05/1995 23:37,2415018,27/05/1995 03:43,-10,-138,0,-94.47073,0.0E+00,-5.2E-10,0.005,-0.0123,-5E-10,-243,0.0000
2449865,2250439,27/05/1995 00:37,2415018,27/05/1995 04:43,-9,-123,0,-95.83788,0.0E+00,-7.2E-10,0.004,-0.0092,-7E-10,-228,0.0000
2449865,5850879,27/05/1995 01:37,2415018,27/05/1995 05:43,-8,-104,35,-96.827,1.1E-10,-5.5E-10,0.001,-0.0055,-4E-10,-174,0.0004
2449865,9450000,27/05/1995 02:37,2415018,27/05/1995 06:43,-8,-110,209,-95.27432,0.0E+00,-3.8E-10,0.000,-0.0069,-4E-10,-4,0.0000
2449865,13050439,27/05/1995 03:37,2415018,27/05/1995 07:43,-8,-111,428,-93.501945,0.0E+00,-2.2E-10,0.000,-0.0067,-2E-10,216,0.0000
2449865,16650879,27/05/1995 04:37,2415018,27/05/1995 08:43,-8,-103,671,-91.91255,0.0E+00,-7.4E-10,-0.001,-0.0052,-7E-10,469,0.0000
2449865,20250000,27/05/1995 05:37,2415018,27/05/1995 09:43,-7,-91,836,-89.015175,0.0E+00,-3.6E-09,0.001,-0.0029,-4E-09,649,0.0000
2449865,23850439,27/05/1995 06:37,2415018,27/05/1995 10:43,-12,-138,943,-87.476814,0.0E+00,-1.2E-08,0.004,-0.0086,-1E-08,706,0.0000
2449865,27450879,27/05/1995 07:37,2415018,27/05/1995 11:43,-15,-180,998,-81.592415,0.0E+00,-2.4E-08,0.010,-0.0181,-2E-08,721,0.0000
2449865,31050000,27/05/1995 08:37,2415018,27/05/1995 12:43,-15,-190,972,-79.71725,0.0E+00,-3.8E-08,0.015,-0.0217,-4E-08,688,0.0000
2449865,34650439,27/05/1995 09:37,2415018,27/05/1995 13:43,-13,-183,902,-77.74211,0.0E+00,-4.9E-08,0.009,-0.0222,-5E-08,628,0.0000
2449865,38250879,27/05/1995 10:37,2415018,27/05/1995 14:43,-10,-178,726,-79.14163,0.0E+00,-5.9E-08,0.007,-0.0209,-6E-08,458,0.0000
2449865,41850000,27/05/1995 11:37,2415018,27/05/1995 15:43,-8,-150,503,-83.566475,0.0E+00,-6.9E-08,0.005,-0.0137,-7E-08,262,0.0000
2449865,45450439,27/05/1995 12:37,2415018,27/05/1995 16:43,-7,-155,327,-82.163765,2.4E-10,-7.4E-08,0.007,-0.0160,-7E-08,83,0.0009
2449865,49050879,27/05/1995 13:37,2415018,27/05/1995 17:43,-7,-164,116,-80.878044,2.4E-10,-6.8E-08,0.006,-0.0206,-7E-08,-135,0.0009
2449865,52650000,27/05/1995 14:37,2415018,27/05/1995 18:43,-8,-158,4,-80.7038,0.0E+00,-4.5E-08,0.007,-0.0208,-5E-08,-242,0.0000
2449865,56250439,27/05/1995 15:37,2415018,27/05/1995 19:43,-7,-137,0,-80.36709,0.0E+00,-6.5E-08,0.004,-0.0155,-7E-08,-224,0.0000
2449865,59850879,27/05/1995 16:37,2415018,27/05/1995 20:43,-6,-125,0,-78.70375,0.0E+00,-6.6E-08,0.001,-0.0127,-7E-08,-210,0.0000
2449865,63450000,27/05/1995 17:37,2415018,27/05/1995 21:43,-6,-113,0,-76.78266,0.0E+00,-5.7E-08,-0.001,-0.0107,-6E-08,-196,0.0000
2449865,67050439,27/05/1995 18:37,2415018,27/05/1995 22:43,-7,-106,0,-75.8105,0.0E+00,-4.7E-08,-0.002,-0.0090,-5E-08,-188,0.0000
2449865,70650879,27/05/1995 19:37,2415018,27/05/1995 23:43,-7,-108,0,-75.36534,0.0E+00,-2.6E-08,-0.002,-0.0094,-3E-08,-190,0.0000
2449865,74250000,27/05/1995 20:37,2415018,28/05/1995 00:43,-7,-99,0,-75.31624,0.0E+00,-1.2E-08,0.000,-0.0075,-1E-08,-181,0.0000
2449865,77850439,27/05/1995 21:37,2415018,28/05/1995 01:43,-7,-104,0,-74.23493,0.0E+00,-4.1E-09,-0.001,-0.0086,-4E-09,-186,0.0000
2449865,81450879,27/05/1995 22:37,2415018,28/05/1995 02:43,-7,-100,0,-74.09491,0.0E+00,-2.0E-09,-0.001,-0.0078,-2E-09,-181,0.0000
2449865,85050000,27/05/1995 23:37,2415018,28/05/1995 03:43,-6,-76,0,-75.74734,0.0E+00,-1.8E-09,0.000,-0.0031,-2E-09,-158,0.0000
2449866,2250439,28/05/1995 00:37,2415018,28/05/1995 04:43,-6,-77,0,-72.498276,0.0E+00,-1.5E-09,0.002,-0.0032,-1E-09,-155,0.0000
2449866,5850879,28/05/1995 01:37,2415018,28/05/1995 05:43,-6,-78,38,-72.411026,0.0E+00,-5.7E-10,0.001,-0.0040,-6E-10,-119,0.0000
2449866,9450000,28/05/1995 02:37,2415018,28/05/1995 06:43,-5,-78,172,-65.65669,0.0E+00,1.6E-10,0.003,-0.0032,2E-10,23,0.0000
2449866,13050439,28/05/1995 03:37,2415018,28/05/1995 07:43,-5,-80,392,-65.53583,0.0E+00,8.0E-10,0.003,-0.0031,8E-10,241,0.0000
2449866,16650879,28/05/1995 04:37,2415018,28/05/1995 08:43,-4,-72,667,-68.63565,0.0E+00,5.2E-10,0.001,-0.0024,5E-10,523,0.0000
2449866,20250000,28/05/1995 05:37,2415018,28/05/1995 09:43,-8,-105,830,-65.30066,0.0E+00,-3.0E-09,0.006,-0.0045,-3E-09,652,0.0000
2449866,23850439,28/05/1995 06:37,2415018,28/05/1995 10:43,-11,-142,942,-65.63816,0.0E+00,-1.1E-08,0.011,-0.0114,-1E-08,723,0.0000
2449866,27450879,28/05/1995 07:37,2415018,28/05/1995 11:43,-12,-146,954,-63.17553,0.0E+00,-2.1E-08,0.011,-0.0116,-2E-08,732,0.0000
2449866,31050000,28/05/1995 08:37,2415018,28/05/1995 12:43,-13,-154,931,-58.479713,0.0E+00,-3.3E-08,0.013,-0.0158,-3E-08,705,0.0000
2449866,34650439,28/05/1995 09:37,2415018,28/05/1995 13:43,-12,-139,820,-61.98334,0.0E+00,-4.7E-08,0.011,-0.0124,-5E-08,607,0.0000
2449866,38250879,28/05/1995 10:37,2415018,28/05/1995 14:43,-11,-143,718,-63.103546,0.0E+00,-6.0E-08,0.011,-0.0133,-6E-08,501,0.0000
2449866,41850000,28/05/1995 11:37,2415018,28/05/1995 15:43,-11,-158,504,-67.71474,0.0E+00,-6.9E-08,0.014,-0.0185,-7E-08,267,0.0000
2449866,45450439,28/05/1995 12:37,2415018,28/05/1995 16:43,-8,-147,300,-67.86861,0.0E+00,-7.3E-08,0.011,-0.0168,-7E-08,77,0.0000
2449866,49050879,28/05/1995 13:37,2415018,28/05/1995 17:43,-8,-153,90,-67.28104,0.0E+00,-7.2E-08,0.011,-0.0202,-7E-08,-138,0.0000
2449866,52650000,28/05/1995 14:37,2415018,28/05/1995 18:43,-8,-141,3,-61.679142,1.4E-08,-7.1E-08,0.008,-0.0191,-6E-08,-208,0.0491
2449866,56250439,28/05/1995 15:37,2415018,28/05/1995 19:43,-7,-131,0,-61.773952,1.4E-07,-8.1E-08,0.003,-0.0165,6E-08,-199,0.5070
2449866,59850879,28/05/1995 16:37,2415018,28/05/1995 20:43,-6,-137,0,-60.185516,1.1E-07,-6.4E-08,0.002,-0.0193,4E-08,-204,0.3837
2449866,63450000,28/05/1995 17:37,2415018,28/05/1995 21:43,-6,-135,0,-62.314632,1.3E-07,-5.2E-08,0.002,-0.0196,8E-08,-203,0.4738
2449866,67050439,28/05/1995 18:37,2415018,28/05/1995 22:43,-5,-123,0,-59.718163,4.1E-08,-4.0E-08,-0.001,-0.0151,2E-09,-188,0.1488
2449866,70650879,28/05/1995 19:37,2415018,28/05/1995 23:43,-5,-118,0,-61.535767,7.8E-08,-1.9E-08,-0.005,-0.0133,6E-08,-184,0.2793
2449866,74250000,28/05/1995 20:37,2415018,29/05/1995 00:43,-5,-107,0,-66.16852,2.6E-08,-8.8E-09,-0.003,-0.0096,2E-08,-178,0.0950
2449866,77850439,28/05/1995 21:37,2415018,29/05/1995 01:43,-5,-94,0,-59.195217,2.2E-08,-2.2E-09,0.001,-0.0079,2E-08,-158,0.0789
2449866,81450879,28/05/1995 22:37,2415018,29/05/1995 02:43,-5,-94,0,-62.4946,5.3E-09,4.4E-10,0.000,-0.0071,6E-09,-162,0.0192
2449866,85050000,28/05/1995 23:37,2415018,29/05/1995 03:43,-5,-85,0,-64.5339,5.6E-10,6.6E-10,-0.002,-0.0046,1E-09,-154,0.0020
2449867,2250439,29/05/1995 00:37,2415018,29/05/1995 04:43,-5,-80,0,-62.801216,0.0E+00,6.6E-10,0.000,-0.0049,7E-10,-148,0.0000
2449867,5850879,29/05/1995 01:37,2415018,29/05/1995 05:43,-4,-86,38,-65.84003,0.0E+00,3.1E-09,0.001,-0.0051,3E-09,-118,0.0000
2449867,9450000,29/05/1995 02:37,2415018,29/05/1995 06:43,-4,-82,188,-60.196236,0.0E+00,4.2E-09,0.001,-0.0046,4E-09,42,0.0000
2449867,13050439,29/05/1995 03:37,2415018,29/05/1995 07:43,-5,-94,454,-64.59897,2.7E-11,4.4E-10,0.005,-0.0056,5E-10,290,0.0001
2449867,16650879,29/05/1995 04:37,2415018,29/05/1995 08:43,-5,-98,659,-63.403187,1.6E-10,-2.2E-09,0.006,-0.0061,-2E-09,492,0.0006
2449867,20250000,29/05/1995 05:37,2415018,29/05/1995 09:43,-6,-105,821,-64.87817,5.6E-10,-6.8E-09,0.008,-0.0044,-6E-09,644,0.0020
2449867,23850439,29/05/1995 06:37,2415018,29/05/1995 10:43,-8,-130,936,-64.82946,0.0E+00,-1.5E-08,0.013,-0.0045,-1E-08,733,0.0000
2449867,27450879,29/05/1995 07:37,2415018,29/05/1995 11:43,-9,-136,981,-63.55288,2.7E-11,-2.5E-08,0.015,-0.0010,-2E-08,772,0.0001
2449867,31050000,29/05/1995 08:37,2415018,29/05/1995 12:43,-11,-158,954,-65.17766,0.0E+00,-3.5E-08,0.022,-0.0017,-4E-08,721,0.0000
2449867,34650439,29/05/1995 09:37,2415018,29/05/1995 13:43,-9,-154,862,-65.0301,0.0E+00,-4.5E-08,0.022,-0.0055,-5E-08,634,0.0000
2449867,38250879,29/05/1995 10:37,2415018,29/05/1995 14:43,-9,-141,688,-64.22806,0.0E+00,-5.7E-08,0.018,-0.0059,-6E-08,474,0.0000
2449867,41850000,29/05/1995 11:37,2415018,29/05/1995 15:43,-7,-125,478,-59.001434,0.0E+00,-6.4E-08,0.014,-0.0060,-6E-08,287,0.0000
2449867,45450439,29/05/1995 12:37,2415018,29/05/1995 16:43,-6,-128,267,-59.47333,0.0E+00,-7.0E-08,0.015,-0.0098,-7E-08,74,0.0000
2449867,49050879,29/05/1995 13:37,2415018,29/05/1995 17:43,-6,-132,85,-56.9576,0.0E+00,-6.8E-08,0.015,-0.0128,-7E-08,-110,0.0000
2449867,52650000,29/05/1995 14:37,2415018,29/05/1995 18:43,-5,-134,3,-57.74373,0.0E+00,-6.3E-08,0.014,-0.0134,-6E-08,-193,0.0000
2449867,56250439,29/05/1995 15:37,2415018,29/05/1995 19:43,-5,-124,0,-56.479706,0.0E+00,-6.4E-08,0.010,-0.0129,-6E-08,-186,0.0000
2449867,59850879,29/05/1995 16:37,2415018,29/05/1995 20:43,-5,-124,0,-58.081753,0.0E+00,-5.7E-08,0.009,-0.0133,-6E-08,-187,0.0000
2449867,63450000,29/05/1995 17:37,2415018,29/05/1995 21:43,-4,-103,0,-54.709072,0.0E+00,-5.3E-08,0.006,-0.0082,-5E-08,-161,0.0000
2449867,67050439,29/05/1995 18:37,2415018,29/05/1995 22:43,-4,-91,0,-55.317127,0.0E+00,-4.3E-08,0.001,-0.0071,-4E-08,-149,0.0000
2449867,70650879,29/05/1995 19:37,2415018,29/05/1995 23:43,-4,-91,0,-58.63529,0.0E+00,-3.0E-08,0.004,-0.0065,-3E-08,-154,0.0000
2449867,74250000,29/05/1995 20:37,2415018,30/05/1995 00:43,-5,-97,0,-61.673615,0.0E+00,-8.6E-09,0.006,-0.0070,-9E-09,-164,0.0000
2449867,77850439,29/05/1995 21:37,2415018,30/05/1995 01:43,-5,-98,0,-62.8072,0.0E+00,-3.6E-09,0.006,-0.0075,-4E-09,-167,0.0000
2449867,81450879,29/05/1995 22:37,2415018,30/05/1995 02:43,-5,-94,0,-64.46483,0.0E+00,-1.3E-09,0.005,-0.0067,-1E-09,-164,0.0000
2449867,85050000,29/05/1995 23:37,2415018,30/05/1995 03:43,-5,-87,0,-65.13145,0.0E+00,-8.2E-10,0.005,-0.0049,-8E-10,-158,0.0000
2449868,2250439,30/05/1995 00:37,2415018,30/05/1995 04:43,-5,-88,0,-66.42395,0.0E+00,-4.2E-10,0.005,-0.0052,-4E-10,-160,0.0000
2449868,5850879,30/05/1995 01:37,2415018,30/05/1995 05:43,-6,-108,34,-68.03291,0.0E+00,-3.1E-10,0.007,-0.0102,-3E-10,-149,0.0000
2449868,9450000,30/05/1995 02:37,2415018,30/05/1995 06:43,-4,-89,210,-63.94872,0.0E+00,-7.4E-12,0.005,-0.0059,-7E-12,53,0.0000
2449868,13050439,30/05/1995 03:37,2415018,30/05/1995 07:43,-3,-86,430,-62.03434,0.0E+00,1.8E-10,0.003,-0.0064,2E-10,278,0.0000
2449868,16650879,30/05/1995 04:37,2415018,30/05/1995 08:43,-4,-81,649,-62.6057,0.0E+00,-7.6E-11,0.003,-0.0051,-8E-11,502,0.0000
2449868,20250000,30/05/1995 05:37,2415018,30/05/1995 09:43,-4,-70,747,-59.685932,0.0E+00,-3.6E-09,0.002,-0.0029,-4E-09,613,0.0000
2449868,23850439,30/05/1995 06:37,2415018,30/05/1995 10:43,-5,-74,937,-58.904858,0.0E+00,-1.5E-08,0.002,-0.0026,-2E-08,799,0.0000
2449868,27450879,30/05/1995 07:37,2415018,30/05/1995 11:43,-9,-102,960,-59.479977,0.0E+00,-3.1E-08,0.005,-0.0047,-3E-08,789,0.0000
2449868,31050000,30/05/1995 08:37,2415018,30/05/1995 12:43,-10,-114,929,-60.12918,0.0E+00,-4.5E-08,0.007,-0.0061,-4E-08,745,0.0000
2449868,34650439,30/05/1995 09:37,2415018,30/05/1995 13:43,-10,-108,838,-61.348003,0.0E+00,-6.1E-08,0.006,-0.0050,-6E-08,659,0.0000
2449868,38250879,30/05/1995 10:37,2415018,30/05/1995 14:43,-11,-118,664,-63.026672,0.0E+00,-6.7E-08,0.010,-0.0028,-7E-08,472,0.0000
2449868,41850000,30/05/1995 11:37,2415018,30/05/1995 15:43,-9,-116,476,-63.12135,3.7E-10,-7.3E-08,0.011,-0.0026,-7E-08,288,0.0013
2449868,45450439,30/05/1995 12:37,2415018,30/05/1995 16:43,-7,-99,259,-57.22371,2.7E-11,-7.1E-08,0.008,-0.0025,-7E-08,95,0.0001
2449868,49050879,30/05/1995 13:37,2415018,30/05/1995 17:43,-6,-97,81,-60.379803,0.0E+00,-6.8E-08,0.008,-0.0031,-7E-08,-83,0.0000
2449868,52650000,30/05/1995 14:37,2415018,30/05/1995 18:43,-7,-115,2,-57.225857,0.0E+00,-6.7E-08,0.013,-0.0051,-7E-08,-177,0.0000
2449868,56250439,30/05/1995 15:37,2415018,30/05/1995 19:43,-6,-104,0,-52.97335,0.0E+00,-6.9E-08,0.009,-0.0070,-7E-08,-162,0.0000
2449868,59850879,30/05/1995 16:37,2415018,30/05/1995 20:43,-5,-102,0,-55.098515,0.0E+00,-6.7E-08,0.010,-0.0072,-7E-08,-162,0.0000
2449868,63450000,30/05/1995 17:37,2415018,30/05/1995 21:43,-3,-77,0,-59.373665,0.0E+00,-5.4E-08,0.004,-0.0038,-5E-08,-140,0.0000
2449868,67050439,30/05/1995 18:37,2415018,30/05/1995 22:43,-3,-76,0,-59.91248,0.0E+00,-4.2E-08,0.004,-0.0039,-4E-08,-139,0.0000
2449868,70650879,30/05/1995 19:37,2415018,30/05/1995 23:43,-3,-75,0,-60.92116,0.0E+00,-2.3E-08,0.004,-0.0037,-2E-08,-140,0.0000
2449868,74250000,30/05/1995 20:37,2415018,31/05/1995 00:43,-4,-75,0,-61.7555,0.0E+00,-6.2E-09,0.005,-0.0009,-6E-09,-140,0.0000
2449868,77850439,30/05/1995 21:37,2415018,31/05/1995 01:43,-5,-83,0,-63.922462,0.0E+00,-2.4E-09,0.008,-0.0010,-2E-09,-151,0.0000
2449868,81450879,30/05/1995 22:37,2415018,31/05/1995 02:43,-5,-84,0,-62.03767,0.0E+00,-9.5E-10,0.008,-0.0039,-9E-10,-151,0.0000
2449868,85050000,30/05/1995 23:37,2415018,31/05/1995 03:43,-5,-78,0,-62.231346,0.0E+00,-7.8E-10,0.006,-0.0046,-8E-10,-145,0.0000
2449869,2250439,31/05/1995 00:37,2415018,31/05/1995 04:43,-4,-77,0,-63.46353,0.0E+00,-8.0E-10,0.004,-0.0050,-8E-10,-145,0.0000
2449869,5850879,31/05/1995 01:37,2415018,31/05/1995 05:43,-4,-69,34,-61.683136,4.5E-10,-9.0E-10,0.004,-0.0038,-5E-10,-100,0.0016
2449869,9450000,31/05/1995 02:37,2415018,31/05/1995 06:43,-4,-70,222,-57.315742,0.0E+00,-7.0E-10,0.006,-0.0023,-7E-10,90,0.0000
2449869,13050439,31/05/1995 03:37,2415018,31/05/1995 07:43,-4,-75,439,-57.457363,0.0E+00,-3.4E-10,0.007,-0.0034,-3E-10,302,0.0000
2449869,16650879,31/05/1995 04:37,2415018,31/05/1995 08:43,-4,-86,645,-58.306416,1.2E-09,-1.3E-09,0.009,-0.0040,-2E-10,497,0.0042
2449869,20250000,31/05/1995 05:37,2415018,31/05/1995 09:43,-4,-70,799,-57.19526,1.1E-08,-4.8E-09,0.005,-0.0004,6E-09,668,0.0407
2449869,23850439,31/05/1995 06:37,2415018,31/05/1995 10:43,-5,-74,909,-56.940918,1.2E-09,-1.6E-08,0.005,-0.0010,-2E-08,773,0.0042
